,name,address,stars,score,link,price,currency,main_image
855,Bong Mai Motel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",1,"8,9",https://www.agoda.com/vi-vn/bong-mai-motel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,227.778,227.778,https://pix8.agoda.net/hotelImages/116/1162600/1162600_16020118430039540402.jpg?ca=6&ce=1&s=450x450
856,Bao Ngoc Hotel & Apt,"Xuân Hà, Đà Nẵng - Nội thành",0,8,https://www.agoda.com/vi-vn/bao-ngoc-hotel-apt/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,376.574,376.574,https://q-xx.bstatic.com/xdata/images/hotel/max500/326646283.jpg?k=e390bb1705e702895d325513869d59b60736ed3c6033381769f378b37e3e16b6&s=450x450
857,Andy Home,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",1,"8,1",https://www.agoda.com/vi-vn/andy-home-danang-walking-street/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,293.263,293.263,https://pix8.agoda.net/hotelImages/32331552/0/8e63fc7c3806c0ed2dc31bb96d6c02d6.jpg?ce=0&s=450x450
858,"Huong Duy Hotel, Đà Nẵng (Huong Duy Hotel Danang)","Phước Mỹ, Đà Nẵng - cách trung tâm 0,8 km",1,7,https://www.agoda.com/vi-vn/huong-duy-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,242.504,242.504,https://pix8.agoda.net/hotelImages/298/298935/298935_15080410590033588851.jpg?ca=5&ce=1&s=450x450
859,Khách Sạn Khánh Vinh Đà Nẵng OYO 232 (OYO 232 Khanh Vinh Hotel Da Nang),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,3 km",2,"7,7","https://www.agoda.com/vi-vn/oyo-232-khanh-vinh-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53",231.481,231.481,https://pix8.agoda.net/hotelImages/8189311/-1/9350bebc7c36799ed2614fe2b79c1458.jpg?ca=9&ce=1&s=450x450
860,Naman Residences,"Hòa Hải, Đà Nẵng - cách trung tâm 11,3 km",5,"8,3",https://www.agoda.com/vi-vn/naman-residences/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,0,Unknown,https://pix8.agoda.net/hotelImages/163/1632519/1632519_16120312450049396215.jpg?ca=6&ce=1&s=450x450
861,Khách Sạn Shara Đà Nẵng (Shara Hotel Da Nang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km",3,"8,1","https://www.agoda.com/vi-vn/shara-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=3,16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53",343.056,343.056,https://pix8.agoda.net/hotelImages/1197311/-1/4cb0c72b2a3cf8484e8b9ce1d43445c5.jpg?ca=8&ce=1&s=450x450
862,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Lalin Home-Phòng Ks-Căn hộ lớn ( 2 giường))","Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",0,0,https://www.agoda.com/vi-vn/phong-m-i-danh-cho-3-khach-ngay-khu-m-an/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,206.790,206.790,https://pix8.agoda.net/hotelImages/34339696/0/cf4af6fc3b42ee0f87dfe7b3ec9c276e.jpg?ce=0&s=450x450
863,Kara Beachside Guesthouse,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,2 km",1,"7,5",https://www.agoda.com/vi-vn/kara-beachside-guesthouse/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,165.691,165.691,https://pix8.agoda.net/hotelImages/545/545154/545154_13103114270017290851.jpg?ca=2&ce=1&s=450x450
864,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Nearby My Khe beach Dérive 501 pool apartment)","Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",0,0,https://www.agoda.com/vi-vn/nearby-my-khe-beach-derive-501-pool-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,675.839,675.839,https://pix8.agoda.net/hotelImages/32183368/0/17f1fed778099c498971198dfbbfa2b9.jpg?ca=29&ce=0&s=450x450
865,"Biệt thự 140 m² 4 phòng ngủ, 3 phòng tắm riêng ở Hòa Hải (Enigma Villa city center - Awersome pool & Gym.)","Hòa Hải, Đà Nẵng - cách trung tâm 10,6 km",0,0,https://www.agoda.com/vi-vn/enigma-villa-city-center-awersome-pool-gym/hotel/da-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,1.872.496,1.872.496,https://pix8.agoda.net/hotelImages/35427317/0/79b17f3d8743309e3ddfb12cbfa7aa97.jpg?ce=0&s=450x450
866,An Binh Tai Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,7 km",0,"9,1",https://www.agoda.com/vi-vn/an-binh-tai-hotel_13/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,214.286,214.286,https://q-xx.bstatic.com/xdata/images/hotel/max500/143060932.jpg?k=e557fbe532cdabe043e60f2e151b8390b8af07fbe9cb63fcf8d074f2ae6661bf&s=450x450
867,Hang Grand Danang Beach,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",3,"9,2",https://www.agoda.com/vi-vn/hang-grand-danang-beach/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,259.259,259.259,https://q-xx.bstatic.com/xdata/images/hotel/max500/371837030.jpg?k=aaad07ca8a5965399e8ff6e0e952eb04672d4ce10c039878b2a3c931b5a0b615&s=450x450
868,"Căn hộ 110 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (THE VIEW- All the best that can be seen in Da Nang)","Hải Châu, Đà Nẵng - cách trung tâm 0,8 km",0,0,https://www.agoda.com/vi-vn/unnamed-property-h31564013/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,781.020,781.020,https://pix8.agoda.net/hotelImages/31564013/0/5bc7a3f77212aac0650f4570cc1a4d8c.jpg?ca=29&ce=0&s=450x450
869,LA Apartment Hotel,"Hòa Hải, Đà Nẵng - cách trung tâm 4,2 km",3,0,https://www.agoda.com/vi-vn/la-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,493.827,493.827,https://pix8.agoda.net/hotelImages/33225681/0/fbd55e157b42fc055f5653e32ee18ca9.jpg?ce=0&s=450x450
870,Chuỗi khách sạn boutique Cocobay Đà Nẵng (Boutique Hotels Cocobay Danang),"Hòa Hải, Đà Nẵng - cách trung tâm 12,3 km",4,"7,1",https://www.agoda.com/vi-vn/boutique-hotels-cocobay-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,0,Unknown,https://pix8.agoda.net/hotelImages/2634754/-1/47675a1cf9165460c1e3bcac2f8862d8.jpg?ca=8&ce=1&s=450x450
871,Khách sạn Thanh Lan 1 (Thanh Lan 1 Hotel Danang),"Hải Châu, Đà Nẵng - cách trung tâm 0,5 km",1,"8,3",https://www.agoda.com/vi-vn/thanh-lan-1-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,292.794,292.794,https://pix8.agoda.net/hotelImages/583539/-1/6994f91951509eaf4b8c34794c723793.jpg?ca=9&ce=1&s=450x450
872,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (POOL seaview 6A - 2 Bedrooms Blue Sea - Near beach)","Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",0,"9,2",https://www.agoda.com/vi-vn/pool-seaview-6a-2-bedrooms-blue-sea-near-beach/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=5&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,962.963,962.963,https://pix8.agoda.net/hotelImages/30659108/0/b324400e6cd69f9f7c1acbe49127ee77.jpg?ca=27&ce=0&s=450x450
873,Le Parc Sơn Trà Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",2,0,https://www.agoda.com/vi-vn/le-parc-son-tra-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,374.167,374.167,https://pix8.agoda.net/hotelImages/31637023/-1/d271d24a352da5ec29756f655957f8af.jpg?ca=29&ce=0&s=450x450
874,Khách sạn Vỹ Thuyên (Vy Thuyen Hotel),"Xuân Hà, Đà Nẵng - cách trung tâm 1,3 km",3,"8,6",https://www.agoda.com/vi-vn/vy-thuyen-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,542.981,542.981,https://pix8.agoda.net/hotelImages/152/1520111/1520111_16101517410047785651.jpg?ca=6&ce=1&s=450x450
875,"Căn hộ 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (My Khe Beach with 2bed city view apartment)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",0,0,https://www.agoda.com/vi-vn/my-khe-beach-with-2bed-city-view-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,464.201,464.201,https://pix8.agoda.net/hotelImages/16395786/0/02f4f2c9ecc5d1101870a315cbc86624.jpg?ca=13&ce=1&s=450x450
876,Hotel DaNa Sailing,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",3,"8,5","https://www.agoda.com/vi-vn/hotel-dana-sailing/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=6,16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53",317.460,317.460,https://pix8.agoda.net/hotelImages/5885085/-1/5f2c045a0765bd97b682fecf24a6a978.jpg?ca=9&ce=1&s=450x450
877,"Nhà trệt 15 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Phòng cho thuê tại Chung cư Mường Thanh Đà Nẵng)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,0,https://www.agoda.com/vi-vn/phong-cho-thue-t-i-chung-cu-mu-ng-thanh-da-n-ng/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,220.459,220.459,https://pix8.agoda.net/hotelImages/33480522/0/fd6a9d4755393ae1972c9a4e298370f3.jpg?ce=0&s=450x450
878,Luxury Villas 4BRS - Make Your Trip Wonderful-Istay,"Hòa Hải, Đà Nẵng - cách trung tâm 10,6 km",0,"9,6",https://www.agoda.com/vi-vn/luxury-villas-4brs-make-your-trip-wonderful-istay/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,5.600.000,5.600.000,https://q-xx.bstatic.com/xdata/images/hotel/max500/141694290.jpg?k=b574c3612daf5b766299dbd1e8e52545d9333a9265c86682eaac94a20a232711&s=450x450
879,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Sea Sand 2 Hotel: Superior room's near beach #3)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,8 km",0,0,https://www.agoda.com/vi-vn/sea-sand-2-hotel-superior-room-s-near-beach-3/hotel/da-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,177.249,177.249,https://pix8.agoda.net/hotelImages/35533774/0/a9cb27891eb1f4c9b9cd8dad0c6dfc43.jpg?ce=0&s=450x450
880,"Biệt thự 390 m² 4 phòng ngủ, 4 phòng tắm riêng ở Hòa Hải (Luxury Villa 4bedrooms Ocean 5stars)","Hòa Hải, Đà Nẵng - cách trung tâm 11,3 km",0,"8,2",https://www.agoda.com/vi-vn/luxury-villa-4bedrooms-ocean-5stars/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,5.291.005,5.291.005,https://pix8.agoda.net/hotelImages/agoda-homes/16504185/c83becca88dfd9bd2f297cff18b30d50.jpg?ca=13&ce=1&s=450x450
881,The Ocean Luxury Villas by Danatrip,"Hòa Hải, Đà Nẵng - cách trung tâm 11,3 km",0,"8,7",https://www.agoda.com/vi-vn/the-ocean-luxury-villas-by-danatrip/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,7.362.963,7.362.963,https://q-xx.bstatic.com/xdata/images/hotel/max500/403991925.jpg?k=05184ffc8018275c01437dbb0c97ebe07bb7487d331264b9f5072ad5b917a076&s=450x450
882,"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Stargazer Hotel - Double Kings)","Hải Châu, Đà Nẵng - Nội thành",0,0,https://www.agoda.com/vi-vn/stargazer-hotel-h31678265/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,435.768,435.768,https://pix8.agoda.net/hotelImages/31678265/0/8edd09c13cb8e4e03a46b35f0cf41dbc.jpg?ca=29&ce=0&s=450x450
883,Khách sạn SeaSwan (SeaSwan Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",3,"8,7",https://www.agoda.com/vi-vn/sea-swan-apartment-and-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,295.626,295.626,https://pix8.agoda.net/hotelImages/15906556/-1/639017a34525489dadec1427fbffe309.jpg?ca=12&ce=1&s=450x450
884,Khach san Haya bien My Khe,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",2,10,https://www.agoda.com/vi-vn/khach-san-haya-bien-my-khe/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,416.667,416.667,https://q-xx.bstatic.com/xdata/images/hotel/max500/362564849.jpg?k=09fe6c83479a2f983ce53ac398cbee2646f14983154c3e24b2cf1f0b816ff49b&s=450x450
885,"Căn hộ 126 m² 2 phòng ngủ, 2 phòng tắm riêng ở Hòa Hải (Gorgeous Ocean view 2BR Apartment Hyatt DaNang ★)","Hòa Hải, Đà Nẵng - cách trung tâm 8,9 km",0,0,https://www.agoda.com/vi-vn/gorgeous-ocean-view-2br-apartment-hyatt-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=5966e7e7-4d32-43d3-bba5-9ebf2f6f8f53,3.270.803,3.270.803,https://pix8.agoda.net/hotelImages/22321868/0/f3c12da35bcf0b12797469c622be3f0c.png?ca=17&ce=1&s=450x450
886,"Nhà riêng 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hòa Hải (Can ho 1 phong ngu)","Hòa Hải, Đà Nẵng - cách trung tâm 9,9 km",0,0,https://www.agoda.com/vi-vn/lala-apartment-sea-view/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=491a0f14-e0f6-4d4d-9efd-ff5eb5b3b342,327.445,327.445,https://pix8.agoda.net/hotelImages/32745516/0/21c854abab9c24d1956accfde4ca8d8c.jpg?ce=0&s=450x450
887,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (HMN HOTEL AND APARTMENT)","Phước Mỹ, Đà Nẵng - cách trung tâm 1,3 km",0,0,https://www.agoda.com/vi-vn/hmn-hotel-and-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=491a0f14-e0f6-4d4d-9efd-ff5eb5b3b342,844.979,844.979,https://pix8.agoda.net/hotelImages/agoda-homes/15967119/0d376b46ca265873530f61508daf13ed.jpg?ca=12&ce=1&s=450x450
